Build,ImbalanceRatio,AvgAPFD
689601802,2.054794520547945,0.6118335440875211
690002387,3.982300884955752,0.7233204436882765
712422938,3.9634146341463414,0.9832641863555951
712828149,3.9119804400977993,0.9371835599895458
719614434,3.877551020408163,0.8501989912522656
739301646,3.904923599320883,0.6842068354203134
744100909,4.613095238095238,0.4104480937262611
745561063,4.900662251655629,0.9413322209354934
748300853,4.77326968973747,0.9044560629461369
755006975,4.352226720647773,0.7392040678899173
756896391,4.384328358208956,0.4732079022999406
757233052,3.858267716535433,0.8262318782976779
762567105,3.732394366197183,0.00324396594187594
762569594,3.7526059763724806,0.8030516673528201
765043102,3.710691823899371,0.906631766298444
767002124,3.4383954154727796,0.4752364408415364
767506343,3.335155822854018,0.8970513245033113
767683973,3.2409827496079457,0.8080154356819333
767686572,3.1547320981472207,0.9615699604428807
767691872,3.0754444978375783,0.3353606954325384
768646383,2.9069767441860463,0.8796669512464106
769627527,2.8499580888516345,0.5252166745417857
770617671,2.7548209366391188,0.49173272047961636
770864022,2.6759530791788855,0.1972047322775677
771022659,2.631578947368421,0.871922551908
771626318,2.5207296849087895,0.4298390390996837
771630072,2.4806701030927836,0.9797216953782957
771633059,2.4428437206388978,0.773797258089078
771633500,2.4962852897473997,0.9985312390360264
771663448,2.4113475177304964,0.9960451040543903
771663675,2.427321478972622,0.9956854803205072
771663859,2.443133951137321,0.9947117713547554
771743118,2.458787370773959,0.9958125310767401
771743128,2.383502945902517,0.9958762044749306
771744427,2.398720682302772,0.4183449786282371
771744829,2.3673257023933405,0.9853775414552153
772329331,2.3391812865497075,0.8085335957081924
772330535,2.3122824465440077,0.9859285064469286
772330557,2.286548285088786,0.9895668255741452
772404581,2.261904761904762,0.9870206673933938
772404730,2.238283982280252,0.9678587554053614
772404801,2.215623572407492,0.9921806367343755
772404952,2.193866129393329,0.969445768204346
772405229,2.1729587357330993,0.9849507359087791
772405269,2.1528525296017222,0.9926207580284909
772405489,2.133502323616392,0.9845402051027563
773399573,2.114866265809662,0.8056993382961124
774660918,2.1398002853067046,0.8827802067152998
774663566,2.073958129524555,0.9722409488612469
774664908,2.0131702728127943,0.8282707575998401
774667195,1.9749954701938757,0.9391336805555556
774670605,1.9220688450113579,0.9663810146891375
774673399,1.872785557617682,0.9762210018952864
774675402,1.8273780388317833,0.8476273360532888
774679068,1.7812105926860025,0.9834391568015668
