Build,ImbalanceRatio,AvgAPFD
343306063,1.015228426395939,0.7813888827592295
344782484,0.9900990099009901,0.7382588687210594
344822495,1.015228426395939,0.8042621046907117
347196740,1.02880658436214,0.8634195870552348
347197504,1.2110726643598615,0.8760167206400398
347833004,1.1695906432748537,0.967451912838143
349738613,1.2886597938144329,0.9443289333001592
356370331,1.2471655328798186,0.9311844537742532
357432335,1.2320328542094456,0.8900135464130423
359250054,1.2195121951219512,0.9165213167789135
359253544,1.2089810017271159,0.3243104467273747
359275401,1.2,0.6961022161148387
362576369,1.1799410029498525,0.8008462661863499
362697721,1.2987012987012987,0.9479333143898703
362983654,1.2738853503184715,0.9360729962971812
364995795,1.2522361359570662,0.6541886720244928
367533235,1.2331838565022422,0.8042570896264276
369130641,1.2150026413100898,0.3780706031858616
369172559,1.2475049900199602,0.6339115248373013
369973120,1.276595744680851,0.714698054967882
369977427,1.7063313875168389,0.9418586131114518
370064583,2.0094057289439933,0.6596831885539091
370572866,1.9583843329253363,0.8030828516377648
370581515,1.9943019943019942,0.029809434204836283
372935563,1.9470404984423675,0.6760562191552925
375846655,2.799552071668533,0.5978383976623328
376733048,2.7588677893228235,0.7455552120513758
378617523,2.705515088449532,0.8177739820341678
380687178,2.637729549248748,0.7889111034405192
383560823,2.623906705539359,0.9503740952230411
384649620,2.5625,0.7042163806156009
394226001,2.504526252263126,0.40636657615740424
398504424,2.452554744525547,0.6721441993673255
398836050,2.4300649901102007,0.7359632321552944
398875743,2.463728442376129,0.9550894076975915
399509730,2.5219007167507304,0.9043508638425252
399511250,2.5508889461479,0.9806342178238264
402529079,2.5782227784730916,0.1628358014827477
402569431,2.529798102651423,0.7394660203512415
406201603,2.48403122782115,0.7993053172446414
407068122,2.4542718221810604,0.571721470402026
407958306,2.435174746335964,0.9752622755287055
410260873,2.4170511975390023,0.15376049149673202
421675893,2.3789112730390056,0.9477638545335989
427139850,2.342606149341142,0.9233484607186906
428565802,2.3080065359477127,0.9585780481156843
432336145,2.305533279871692,0.41314137814731716
432368364,2.3515579071134627,0.8792945225121882
432375560,2.318896128784975,0.9735998275283336
432375682,2.2876429776861054,0.9675311507662572
435582145,2.2672811059907834,0.9628291064888398
440517410,2.2475983324270437,0.9262102175721226
440543400,2.2226173541963012,0.9480854184305707
446222152,2.195504443282802,0.8264056531260984
446222270,2.1951637797976336,0.94989966754245
446598656,2.19483369913895,0.757048466466139
452334675,2.172470978441128,0.8793146000861574
471028297,2.156158118262006,0.7024641971742845
474413467,2.135174185262482,0.9972167217249133
493724748,2.11489898989899,0.8699910482868738
519564111,2.2473651580905143,0.5920597549070251
526347688,2.630778588807786,0.16963727860480274
526390314,2.5966273690493957,0.8712525733981835
526738892,2.5637269264576616,0.7030324788821201
528710625,2.633093525179856,0.8367155045257068
539051105,2.601074356799548,0.16011146496815282
602116586,2.6118876182408584,0.8860349338045473
607688344,2.591463414634146,0.9628659038363573
607688380,2.572523262178435,0.9608963577020884
610640183,2.554054054054054,0.032016914886919254
