Build,ImbalanceRatio,AvgAPFD
716902212,5.405405405405405,0.494751321375964
716902389,5.172413793103448,0.9868086914944485
716967546,5.063291139240507,0.6059330190681178
716967571,4.090909090909091,0.9999155752205595
716971519,3.546099290780142,0.9830022712041103
716974069,3.081232492997199,0.9973960007715552
716974087,2.7777777777777777,0.9971805883566296
717505630,2.564102564102564,0.9966172452057271
717505655,2.405498281786942,0.9966675111570169
717526250,2.28310502283105,0.9969241212281756
717526258,2.185792349726776,0.9972010708564657
717549867,2.1065675340768277,0.7948828831259951
717549880,2.0408163265306123,0.8616190469571341
717737643,1.9853709508881923,0.6226566244031735
717851646,1.9860973187686197,0.9164588311429711
717864695,1.9867549668874174,0.9749494422336747
717891618,1.9873532068654018,0.9718060184217322
717904517,1.9878997407087293,0.9750221150467142
717907026,1.9884009942004972,0.9747144549834296
717907047,1.988862370723946,0.9742153679653679
717921623,1.9892884468247896,0.9736829850398744
717963699,1.989683124539425,0.9732487227941746
717963708,1.9900497512437811,0.9764012528849324
717967283,1.990391214824983,0.9741731555007324
717967296,1.9907100199071004,0.9745366983662521
718014444,1.991008349389852,0.9751091170803056
718924732,1.9912881144990666,0.5572292228260094
719256802,1.9607843137254901,0.9826322696889147
720636420,2.0289855072463765,0.8662726624507593
721804144,1.9988895058300944,0.3626350846548041
721804732,2.0054200542005423,0.9997805867431581
721963991,2.011646373742721,0.8540531172977817
721964019,1.9897959183673468,0.9846218152309264
721965993,1.9694731659281144,0.9847761500185273
721966009,1.9505233111322549,0.9848420760669834
722722884,1.932811780947998,0.8455171219760445
722722895,1.911111111111111,0.8646831502682435
729994943,1.8908465835840136,0.689063673994886
767183092,1.8656716417910446,0.6497426527356014
767183659,1.8800000000000001,0.9840415231905165
767259885,1.893353941267388,0.9820308489599416
767259897,1.905829596412556,0.9875497301110865
767261104,1.9175108538350218,0.9717119206785447
767261111,1.8934081346423561,0.9999688478696097
767262967,1.870748299319728,0.9999470707585545
767262976,1.8494055482166447,0.999943067521919
767265309,1.8292682926829267,0.9999567354447689
767265316,1.8102372034956304,0.9999243410101988
767280580,1.7922235722964763,0.9999367318696637
767280587,1.7751479289940828,0.9999402528053176
