Build,ImbalanceRatio,AvgAPFD
616169297,0.21978021978021978,0.9988424037602457
619150069,0.21739130434782608,0.9976528899930305
619154572,0.21621621621621623,0.9988486641651908
619155025,0.21551724137931033,0.9988018937977596
619967582,0.21505376344086022,0.9988579728305756
619968325,0.2147239263803681,0.9988919651220168
620441000,0.21447721179624668,0.99888148616447
620456044,0.2142857142857143,0.9988783931180671
620959385,0.21413276231263384,0.9988497242204047
621897873,0.21396615444466055,0.9986424932958672
621903156,0.21382751247327159,0.9989172271633958
621919603,0.21371034029261876,0.878996776486116
621921459,0.22890279261406987,0.998950266537262
621925137,0.22779043280182232,0.9981341277604552
621925335,0.24019215372297836,0.9981962637818407
622095008,0.25113008538422904,0.998747389852424
622129266,0.24896265560165973,0.9988452095081348
622187720,0.24702447788008086,0.9988636203420418
622188858,0.2452810067185667,0.9987698273786026
622301029,0.2437043054427295,0.9981579374496284
622389211,0.25198681915099824,0.9988590803207454
622424597,0.25025488923903977,0.99875171346221
622424632,0.24866785079928952,0.9989895265209985
623233016,0.24720825164095134,0.9989128122710408
623262898,0.24586133420750697,0.9987886231852068
623340135,0.24461453483784423,0.9988223805873677
623958454,0.24345709068776628,0.9985815969306688
623961651,0.24237972824091075,0.9987861086300256
623961781,0.24137441431208292,0.998755936981369
625459295,0.24043415538915983,0.9989236834061763
628903034,0.23955283470854402,0.998946383616708
628950877,0.23872507903735726,0.9988276602197701
629116767,0.2379461490294302,0.9988746735526275
629131026,0.23721184842771123,0.9989881338338387
629140480,0.23651844843897823,0.9989044946272226
629224156,0.2358626244031525,0.9989735806126415
629273806,0.2352414024868377,0.7633503617346138
629274052,0.24009603841536614,0.9989107888318969
629274579,0.23938716884774977,0.9990039234990082
631040431,0.2387130254281266,0.9989898931344616
631042875,0.23807111741464895,0.9987714594305043
631060717,0.23745918670228555,0.9990327459463263
631313021,0.23687518128202648,0.9989281249002824
631369071,0.23631723225257584,0.9989290205090404
631422399,0.23578363384188628,0.9988754242519976
631434069,0.2352728259885983,0.9988596968741941
631715712,0.23478337910870914,0.998915322557225
633292375,0.2343139807341838,0.9989321320178812
635297792,0.23386342376052385,0.998960498960499
638847556,0.23343059608170072,0.9990490459971368
638982019,0.23301447142506743,0.9989100990740178
639510689,0.2326141012272399,0.9988929175180863
639730387,0.23222860741557114,0.9990147328650373
645241995,0.2318571759795966,0.9989799109897015
645717044,0.2314902660240598,0.9990139540029596
645719294,0.23112767940354148,0.9990500605283772
646019697,0.2307776841642551,0.9988662634371345
647853717,0.23043133866205803,0.9989459652168522
647913122,0.23009664058904739,0.9989434571337318
647918023,0.22976501305483027,0.9989568246085936
648122249,0.2294441971165371,0.9988426410679532
648470327,0.229133672541025,0.9989122693248864
650909089,0.22882536313590238,0.9990549752937488
650945111,0.2285266560020894,0.9989125644179555
650953062,0.22823710942522824,0.9988555309402756
650969132,0.22795630837422828,0.9990500408787921
651038620,0.2276838625163745,0.9989325206365762
651189639,0.22741241548862937,0.9988975719055627
651298351,0.22714882791204796,0.9989789011140304
651700933,0.22689276331502267,0.9988827498201267
651754691,0.22664390416200622,0.9988808647259088
652768345,0.22640195053988155,0.9989124340346163
652804064,0.22616661895219012,0.9990373041132343
653891677,0.22593764121102575,0.9989488008888013
653913900,0.22570847382060358,0.9989441171268012
653941000,0.2254853434526756,0.9990159664786841
653999790,0.2252680146559913,0.9989547700494107
654119408,0.22505626406601648,0.999015927794724
654120160,0.22484987963918207,0.9990373070557819
654121431,0.22464865994462152,0.9989824138889256
654124315,0.2244524135084234,0.9989931154099896
654133856,0.22426095820591233,0.9989894326597112
654172211,0.22407412069790278,0.9989306224833323
654231880,0.22388616632254532,0.9990321632173018
654237854,0.2237026475577079,0.9989221815046345
654238943,0.22352340921791103,0.998974175399978
654238959,0.22334830327337352,0.998968577337824
654749987,0.2231771884422707,0.9990255428734255
654753143,0.22300992981055895,0.9990812245059602
654753147,0.22284639847721627,0.9979833028040016
655176246,0.222686471222939,0.998953983355395
655176273,0.2225300302005041,0.9989938592095864
655289895,0.22237696264516277,0.9991037281644244
656579291,0.22222716060356895,0.9990507275941793
657621595,0.22208052067987424,0.34167861798292065
657621803,0.22869837950862518,0.9990182868142444
659929501,0.22848274524173906,0.02921061523811112
659943125,0.22850553111519242,0.9998460030008223
659958021,0.22852789944772423,0.9998476191522132
660299582,0.2285498616120104,0.99894937317609
662627193,0.228343677993897,0.9990460811984369
663359260,0.22814157109384633,0.9979610405608188
667037143,0.22816166883963493,0.8644581125090351
667995604,0.23020536741988248,0.9990342855895769
668130845,0.22998620082795032,0.9989150925662358
668169177,0.22977121917401205,0.9988705179918899
668170068,0.22956030372594033,0.9989499637260197
668176983,0.2293533402009757,0.9989801452078966
668179180,0.22915021855924206,0.998921126858842
