Build,ImbalanceRatio,AvgAPFD
382802151,3.0303030303030303,0.7880404355774095
383059201,2.0202020202020203,0.4970667218426428
384075336,1.7301038062283738,0.8196327454118565
384795711,1.5789473684210527,0.26867759230131744
384827474,1.48619957537155,0.9767550100079582
384834061,1.4035087719298245,0.9466340417176433
384914256,1.345291479820628,0.4771385136387794
386859069,1.3157894736842104,0.9604322765880513
386933063,1.2910798122065728,0.9891279699664894
388438318,1.2711864406779663,0.5808911913501504
388873455,1.4478764478764479,0.4821620687953413
388934526,1.5296367112810707,0.6039272458259461
389266007,1.6098484848484849,0.5866053329175113
389266047,1.6885553470919326,0.6199371308820728
389669215,1.7657992565055762,0.6137835209114909
389676502,1.841620626151013,0.6035798160138055
389721995,1.916058394160584,0.6118730167377123
389929233,1.9891500904159132,0.7970998156960338
389930171,1.9166666666666665,0.9028571205979125
390161269,1.8547140649149922,0.33025456616189314
390858658,1.765536723163842,0.6366935069150018
390898094,1.7207147584381206,0.9193619121969141
391548553,1.6811955168119552,0.9198837227694134
391965314,1.645123384253819,0.9217454293960632
393769744,1.6129032258064515,0.5132552404438965
394204156,1.6657412548584118,0.5191451469278717
399432431,1.7184035476718404,0.07680972234810717
400599274,1.6824395373291272,0.9270735860267939
400931740,1.6500000000000001,0.9970852464615033
400977518,1.6205910390848426,0.9974529707827507
403386189,1.5930814747382795,0.917772598008025
403804171,1.567261645624728,0.9213966669254694
405142124,1.543596161869003,0.9653180443574092
406088625,1.5218261914297158,0.8353159857702229
422478056,1.5402387370042356,0.8856882397675643
423074824,1.557285873192436,0.9628957045339076
424364857,1.5368120085775554,0.9661914078863717
426093564,1.517764746464298,0.92030085639385
429255877,1.4995001666111296,0.9647181191944272
429291176,1.4819587628865978,0.9198609221001071
429381996,1.465544122232616,0.9231430952154804
434413275,1.4501510574018126,0.9241880043947704
435265819,1.4356870788162908,0.5305353779930051
435398695,1.462843768285547,0.22122374235195155
435412092,2.4992899744390797,0.9205741867583894
437741306,2.4558498896247243,0.9211989745612306
437959362,2.4141630901287554,0.9233926519347943
438403962,2.374739039665971,0.9232531348896332
439245350,2.33739837398374,0.9244278067067574
439866463,2.301980198019802,0.10662612577938572
439907375,2.2919179734620023,0.9330541123976162
