Build,ImbalanceRatio,AvgAPFD
97665480,1.0309278350515463,0.7121121935348045
97778826,1.02880658436214,0.8375582725836661
98076840,1.0279001468428781,0.7974144316568077
98078419,1.0273972602739725,0.7439105304241163
98078543,1.0270774976657329,0.9642207219676232
98080031,0.9478672985781991,0.08242127669601688
98082906,0.8861622358554875,0.5518460117310757
98084328,0.8668730650154799,0.48042427806256144
98091442,0.9351256575102279,0.8810893067839863
98094985,0.914470145239376,0.6885286886027051
98122779,0.8737864077669903,0.7789933166248956
98132408,0.8403361344537815,0.8511020808047153
98132992,0.8123476848090982,0.9973641462592331
98133355,0.7885843034171987,0.9971605291541017
98135871,0.7678883071553229,0.9964767304058167
98140110,0.7499184871209651,0.9969408975639947
98140813,0.7341694707861731,0.99650303510161
98146582,0.7202535292422932,0.997326628246147
98154925,0.707868227606861,0.9957414666360563
98173993,0.6967741935483871,0.9966986630474637
98261534,0.6867794947265146,0.7732157213992261
98261628,0.7006071929005138,0.6338060440921477
98261713,0.7141211702372725,0.9976852305365409
98295450,0.7043803653973145,0.9969753645256432
98298648,0.6954689146469968,0.9963796890227051
98299354,0.6872852233676976,0.6689332648870636
98303801,0.6987577639751553,0.996218326549684
98306975,0.691072095629436,0.6831716171722866
98317417,0.7015650296815974,0.9961936124853576
98317537,0.6943239021003298,0.9973145053287868
98466071,0.6875733691095087,0.9987985212569315
98496764,0.6974427100631019,0.9971126972346456
98574116,0.6908740359897172,0.9969919339973432
98662971,0.6847183317771552,0.9960558164372909
98770461,0.6789378394689197,0.9967421321021366
98793237,0.6734992679355783,0.5806300688386611
98793516,0.6929406669553919,0.6797722795580359
98867167,0.7010656197420079,0.9973617656407633
98959888,0.6953913280610854,0.9955533240330962
98968206,0.6900212314225054,0.7066962776028995
99095073,0.697584291435215,0.997670304176394
99096225,0.692433589323933,0.9958750689358864
99096384,0.6875383670963782,0.997044421557684
99101807,0.6828800766742542,0.9964420828905421
99121431,0.6784419230319335,0.9963894709011256
99149942,0.6742086618672152,0.823329158236182
99244578,0.6741573033707865,0.9971889786523176
99245014,0.6702560158224371,0.996367281984074
99245435,0.6665233283164911,0.5778707862619663
99248710,0.6825210621734029,0.21624836998267266
99258490,0.6881948120698782,0.8897525194055911
99259257,0.7037815126050421,0.9971530287706777
99263077,0.6995165106470528,0.9967052620386754
99264590,0.695424309614997,0.9951281377614734
99284054,0.691494616220488,0.9967243609515133
99323182,0.6877179387834172,0.9962243633128264
99393829,0.684085510688836,0.9966629491765999
99395047,0.6805892224501212,0.9968495579065102
99402909,0.677221561270248,0.996310043100084
99403064,0.6739755571531273,0.9964120550343532
99403583,0.6708447347515226,0.9960391705745604
99405428,0.6678230702515178,0.9967053800356351
99406019,0.6649049526894553,0.8848457604914435
99409140,0.670803286936106,0.8806346890186643
99410220,0.6765118389571817,0.9972047508995698
99410539,0.6735919493588702,0.9965328040738413
99413797,0.6707657909446618,0.996573603336814
99416951,0.6680289217227288,0.9551844796886
99440808,0.6722951844903065,0.9966567997342921
99441569,0.6695913184022166,0.9971775280898875
99441867,0.6669698347733818,0.5883063320661734
99443257,0.6772009029345373,0.9965965863846453
99443475,0.6745237565784598,0.99739805493943
99488968,0.6719252118025124,0.9971663499967243
99492591,0.6694018570503131,0.9477594532179431
99492993,0.6733042045698732,0.9955465562826756
99493187,0.6708092077390199,0.9960560377169726
99570954,0.6683840423309894,0.9972988649305453
99571200,0.666025817083219,0.9972179483873556
99589641,0.6637317981713512,0.9975468975468976
99592242,0.6614993986369103,0.9966832973457886
99859497,0.6593261686556339,0.9975303867546712
99860987,0.657209786569495,0.9967598822184811
99953719,0.6551480506133984,0.9960634652598884
99954831,0.653138871274572,0.9955474635622196
100055029,0.651180264228915,0.8240344818363567
100059379,0.6556971421501917,0.9975786266187834
100070797,0.6594761171032357,0.9487813330252974
100111473,0.6628613515006445,0.9528528288302702
100113532,0.6662184463052381,0.7636177187394259
100134776,0.6704517999516791,0.7951851756522899
100136506,0.674586591845263,0.792784289158398
100147999,0.6786262244777529,0.8761480779321902
100274506,0.6767399801645179,0.8226800315738341
100274806,0.6806645131518227,0.6787574662805185
100276917,0.6845017397752552,0.6863875388287296
100298096,0.6882545413516867,0.7148206836476968
100334141,0.6919256737905252,0.7440804030363889
100351693,0.6955177743431221,0.6306270880931333
100748765,0.6989951944080385,0.6672840216071411
100752930,0.7025507998270645,0.6585361084291703
100752966,0.7060333761232349,0.6308446220625262
100781685,0.7094451503600169,0.6820047867052595
100781767,0.7127882599580713,0.6747116429816339
