Build,ImbalanceRatio,AvgAPFD
6018057,1.06951871657754,0.8604114298032544
6018060,1.0204081632653061,0.8919095403923215
6038991,1.0025062656641603,0.9809279534492001
6039385,0.992063492063492,0.9811993446976693
6039388,0.9819967266775778,0.9838117941776602
6050095,0.9776536312849162,0.9843303846111334
6064085,0.9913258983890955,0.8724414508110583
6065624,1.0089686098654709,0.9815517034989014
6065627,1.0030090270812437,0.9815463393208036
6065645,0.9963768115942028,0.5512802283183864
6066471,1.0058675607711651,0.9705113389838518
6071767,1.0132501948558068,0.9114030853110513
6072596,1.0159651669085632,0.9816049387473555
6072608,1.0114632501685772,0.9812697230443559
6072611,1.0062893081761006,0.9068167488089065
6073025,1.0131108462455305,0.9593637684484209
6093673,1.0209869540555871,0.9004367537253202
6137351,1.0281385281385282,0.6940713109232572
6138503,1.0319917440660475,0.9715279277905553
6139111,1.0355029585798818,0.9640962438026948
6140396,1.0411736867013723,0.9177421160284525
6141472,1.0445049954586738,0.9810122702666101
6155506,1.0439321444106133,0.9814525575946897
6155511,1.0390689941812137,0.2137348382929675
6155514,1.038338658146965,0.9817896722292503
6191622,1.0348792640858566,0.9687401534786808
6199141,1.062215477996965,0.9319147053618828
6221090,1.066568591393895,0.9516514264721424
6229581,1.067995728017088,0.9765728696575524
6230324,1.0734072022160666,0.9282068467100826
6233279,1.0713090056913293,0.5956290450693061
6234963,1.044965167827739,0.8712606524662332
6236347,1.0262601871415635,0.9215726230148007
6236674,1.0083549409392105,0.9274069475800824
6239349,0.9928295642581356,0.9224918129591988
6245572,0.9770266701874836,0.9530034965420631
6279782,0.9622689288427451,0.9815686864362656
6295323,0.9620128268376912,0.954643471733388
6341092,0.950344499881207,0.9457556279546238
6341476,0.9380004575611988,0.8923685033842303
6341867,0.9279717189571366,0.9033271726473588
6343705,0.9174311926605505,0.91601394227583
6345865,0.9074035883687359,0.9344765765693012
6346298,0.8964143426294822,0.9526164766991027
6435573,0.8871745419479268,0.9817123603556904
6435952,0.888468809073724,0.9820844658710008
6462829,0.8893829905503057,0.9811824038139516
6463137,0.8902616279069767,0.27163131401303536
6464570,0.8926977325477594,0.9837521853146853
6525098,0.8966244725738396,0.16799151330853754
6525365,0.9227019498607242,0.8087465185297923
6525701,0.9482758620689655,0.6411839169527983
6526504,1.0080300700495473,0.9826369236574222
6526509,1.006711409395973,0.9837287810185111
6526512,1.0057708161582852,0.5138173950308385
6533603,1.1065907241659887,0.530166867007805
6555381,1.2071463061323033,0.6030807597630846
6555888,1.2138636000638876,0.758327250080401
6556396,1.2137452711223204,0.9245011740124331
6556803,1.2136299984440642,0.9993811965116436
6571514,1.2099862153469139,0.9815306390948348
6571517,1.2059089538739824,0.9063557382318279
6571520,1.205895489057615,0.9816661305886136
6615014,1.2016412661195779,0.9548949894328989
6616408,1.200636481990453,0.9812347820675384
6616809,1.1969222000569961,0.9802988968809727
6650025,1.1929824561403508,0.9991918504497992
6651999,1.1908058709498754,0.9991914912999909
6652380,1.1903133123546314,0.9990199800917422
6662057,1.1904761904761905,0.999143882302902
6682296,1.1887271270201683,0.9980676773021095
6713086,1.1862396204033214,0.9991629325008736
6713595,1.1833550065019505,0.9991909830381612
6714422,1.1817597944765577,0.9980690855854071
6717224,1.1802030456852792,0.9990895911193057
6717227,1.179866951173591,0.584756062767475
6717854,1.1919543084181774,0.9989946243938996
6717857,1.1900380321432953,0.9814663065724882
6718268,1.1867280213126665,0.9990993674297224
6729482,1.1853448275862069,0.9992375163979907
6732910,1.183712121212121,0.9977186737067021
6736858,1.182254477349877,0.9979099027495556
6738421,1.1801457827143353,0.9976811998236885
6747711,1.1780853254031796,0.999156100217444
6748691,1.175672620393398,0.9989067017894075
6752015,1.175943554709374,0.7020493532997473
6753829,1.1606263002299353,0.9805085359761747
6772314,1.158510177566046,0.9324128289980255
6781294,1.1449167815117143,0.983569219339873
6784653,1.1318795430944963,0.9829478695183452
6804217,1.119023397761953,0.9849847748646212
6804225,1.1054675829100686,0.9846274940899606
6804864,1.09375,0.01935251798561146
6806391,1.100184986856197,0.9814265297459801
6806394,1.0984775486606282,0.9817298727287888
6806945,1.0970142134885053,0.983397175217938
6807680,1.0848218460675207,0.9845707609877936
6809354,1.0735914846760874,0.9833895880499612
6812201,1.0624887448226186,0.9853024317351968
6815433,1.0515154192807281,0.983450453402827
6834913,1.0420284821118444,0.9848306234769432
6842028,1.0316310000852587,0.6846667064217287
6842524,1.0286677908937605,0.9850954355662844
6843283,1.0201542672306545,0.9798134173291956
6843286,1.019401512660309,0.9839469631822093
6843775,1.0188279403374358,0.9843092444469217
6845607,1.0105060550164409,0.9830606033209776
6846146,1.0018143093791907,0.9840629420551099
6900445,0.9931719428926132,0.6029469923049242
6910580,0.9842069123369191,0.981464360043636
6911543,0.9839539812291856,0.5275766207914335
6911546,0.9806123212815331,0.9832278712955953
7203407,0.9802465468587553,0.9546336026964791
7207567,0.9869632466671576,0.9812993321190042
7207572,0.9866978511913463,0.9811923991432332
7210004,0.9862934222931321,0.9813196887659554
7210007,0.9860371383330935,0.9812313494531797
7314225,0.9856438825798157,0.9815428584688212
7315446,0.9853962852686801,0.9809878062210677
7320287,0.9850137198339548,0.9817873556882676
7320290,0.9847744098337756,0.9812087009737468
7320969,0.9844020797227037,0.9813762366612575
7320976,0.9841706813489332,0.9811856473028555
7367662,0.9838081574093052,0.981397651994557
7367665,0.9835843169176504,0.9813401039608944
7396838,0.9832311940197994,0.6271503306158218
7396841,0.989701752039588,0.96551132939408
7396844,0.9892444562475103,0.9824443053276919
