Build,ImbalanceRatio,AvgAPFD
757000396,0.023537719195010003,0.3074300550724185
757273262,0.02355342702363194,0.882127087045349
758978176,0.023537719195010003,0.5246555865293858
759795936,0.023300246982618015,0.20029301545819872
759805078,0.02333450005833625,0.043658468633034894
759860802,0.023359028264424198,0.32033084863978656
759861304,0.03506618742877181,0.9113637724365715
759934900,0.044184535412605586,0.8863810906380978
760314545,0.042121027753077175,0.9801722652256016
760340889,0.04024741569225555,0.5852733136114543
760431645,0.04858236654423911,0.5260599767110099
760821828,0.04668282610647275,0.7017524325557849
760969028,0.09678119107610672,0.24362544835247196
760985024,0.091924652945484,0.9920010508490513
760987857,0.12420182065257099,0.917438816689345
761146600,0.1471984152095858,0.9846664010143191
761193106,0.16765221911755152,0.9896070001613377
761759824,0.16256357836919175,0.9527049571665046
761811433,0.15562836414696934,0.33008508175992796
761856350,0.14939850378513372,0.9505875791519796
762264055,0.14335927959307201,0.982460467819829
762381842,0.13816364264380193,0.9890919442986824
762383251,0.13340604124875843,0.7839237827057405
762384091,0.12996241374796644,0.9892333710122865
762453843,0.1258834319420217,0.39690563367480747
762476974,0.12210540900982039,0.6280545612375277
762560163,0.1185892885477823,0.0768121559574226
762646394,0.11612809574116337,0.2321820200313885
762668650,0.11538971316300357,0.5488941522239212
763120001,0.1124350103002543,0.036103568526751915
763138069,0.10965954367008561,0.4388568946855802
763142758,0.10846986593691732,0.813909800521578
763146833,0.1073500368155575,0.8262939641605375
763150410,0.10629408028879901,0.46144512388921416
763164651,0.10579675340269619,0.7973589618079505
763240771,0.1048410016736666,0.7891941138874257
763264773,0.10455040251904969,0.636173534006083
763265106,0.10487457001426294,0.7628939769529828
763266175,0.10459823176397029,0.6538901941817746
763272373,0.10490547104837056,0.7894526800019576
763275644,0.1046415193058037,0.7811247604998207
763450562,0.10438980894490175,0.9722918894930068
763885414,0.1025526578673298,0.8276222219802616
763980103,0.10079964252497908,0.2642357321053658
764070402,0.09912263757713775,0.8598984777382231
764145962,0.097411149600664,0.40545270717747545
764206947,0.09626089619866693,0.7935998474347663
764268273,0.0947795066702864,0.9327471268375094
764426895,0.09326183259501049,0.5830736988969145
764502761,0.09226567031923008,0.9271896650800109
764514879,0.09086148323538495,0.5597680528585858
764705534,0.0895129442738043,0.5033459352608187
765635590,0.08907670063343431,0.7243408277628866
765690703,0.08780743154819699,0.49563163710023933
765724608,0.08658726048679441,0.7551686287739874
765890398,0.08550244903443306,0.4727478104603026
765890909,0.0848536274925753,0.9027848242309442
766169236,0.08383285381990499,0.7575984565543231
766430904,0.08314930908725263,0.5513489323889027
767055073,0.08210742387957577,0.4160012528691608
767070004,0.08371922664364388,0.9986180487870095
767179339,0.0849102377486657,0.0029593264534344597
767263377,0.08389292081159168,0.10878086202843976
767611674,0.08290723285546031,0.9491783279202393
767663778,0.08195199854307558,0.6837623033843625
767665176,0.08110020188773662,0.7157213030256765
767665254,0.08020118262760824,0.6349961590223913
767965534,0.07966393867885056,0.5010333869987165
768437728,0.07914392652805487,0.9374141081176439
769504218,0.07831260702993752,0.571030802162517
770160415,0.08487006872874245,0.8434997042680857
770425879,0.08397949132422398,0.9041034062071962
770432111,0.08318482609074934,0.958230001461114
770439453,0.08241082410824108,0.9507662292351476
770980983,0.0816566897774324,0.9537218284059957
771278773,0.08085454267772277,0.6492964946477403
772461113,0.08037041305073678,0.6635786759863118
772461309,0.08019059116503807,0.9414753834663976
772462340,0.0800154274349299,0.9998229000584086
772464342,0.07956059818204034,0.999849712974038
772691761,0.07911725345296311,0.7515858063883593
773168113,0.0784135525218408,0.6488329949320912
773464955,0.07826888921120832,0.8318711905312398
773646673,0.07893854688192739,0.8973197432756699
773650172,0.07905877325356232,0.9440900964688062
773693105,0.07838335000409072,0.9363837528177722
773704237,0.07772419387230801,0.9889250217741627
774156136,0.07708072852889239,0.9212175244267227
774163849,0.07670685494249534,0.9123981569909126
774225893,0.07659340742401757,0.9232499590065716
774573193,0.07648250244768921,0.5232986968990754
774592468,0.07662042340790891,0.7922254696727506
