Build,ImbalanceRatio,AvgAPFD
568299456,6.0606060606060606,0.8092296325765111
568334975,8.695652173913043,0.6689039296867534
570755878,10.16949152542373,0.8690623965574314
570814567,9.722222222222223,0.34083711785216464
570817138,12.037037037037036,0.9031688011932655
571173535,13.194444444444445,0.9692213492500038
571734323,13.88888888888889,0.9720939391419252
571734935,13.88888888888889,0.9780450042265112
571827697,13.88888888888889,0.9653990037057849
571829234,14.482758620689657,0.8584686994570122
572117344,13.312693498452013,0.9054423381955029
572118894,12.790697674418606,0.9530159751141898
572132189,12.894736842105264,0.9725857685908968
572132481,12.980769230769232,0.9745400431462897
572139050,13.053097345132745,0.9718496229202375
572158302,13.114754098360656,0.9718376565967219
572164834,13.16793893129771,0.9725914761950498
572166969,13.214285714285715,0.9795501313059554
572177292,13.277310924369749,0.9772049272326816
572180043,13.312202852614895,0.9724116778224745
572180209,13.343328335832084,0.8360423398615247
572219491,13.08139534883721,0.9592941047530695
572228782,12.863070539419086,0.9999443451650478
572261080,12.66490765171504,0.8611814876566782
572266708,12.45186136071887,0.9999628389086013
572270296,12.285012285012286,0.9999542989238617
572274038,12.131919905771497,0.9999549212756597
572274981,11.990950226244344,0.9999470287500033
572569256,11.860718171926006,0.9782290818908213
572570072,11.702127659574469,0.9999470459843565
572580658,11.58974358974359,0.9999512652657646
572641150,11.496531219028741,0.999951752558685
572642875,11.398467432950191,0.9999464879639082
572659799,11.306765523632993,0.5654900322588131
572661645,11.230907457322552,0.9999651633931016
572663090,11.149825783972126,0.6385007867776312
572663312,11.02629346904156,0.7542306797527466
572664370,10.964550700741963,0.9796602428930662
572665755,10.85899513776337,0.9914688705507231
572669556,10.795902285263988,0.9999511616607369
572687246,10.736196319018406,0.9999486026341151
572710446,10.679611650485436,0.9999596202807763
572713811,10.625909752547306,0.9999525548214845
572723377,10.574875798438608,0.9999580281660287
572732843,10.526315789473683,0.979484839246944
572735102,10.443686006825939,0.9999540659957834
572741130,10.4,0.9999496160930091
572759324,10.35830618892508,0.9999477720707886
573024295,10.318471337579618,0.9782996296040676
573430804,10.245128849780013,0.9999809171919596
573612979,10.154798761609907,0.9999488960316336
573676948,10.121212121212121,0.9999645159713054
573677038,10.089020771513352,0.9999542482811314
573677309,10.058139534883722,0.9999552540962655
573732851,10.028490028490028,0.9999532714378583
573776679,10.0,0.9785576454536595
573777039,9.939260077305356,0.9826636248699538
573777420,9.879912663755459,0.9999591456302817
574118050,9.83957219251337,0.9999638539140887
574118187,9.805977975878342,0.9999594727500047
574118362,9.77366255144033,0.9999518841562948
574121126,9.742554265522463,0.8863536872767274
574186282,9.712586719524282,0.9999580604797489
587270777,9.683698296836983,0.7532907249302155
587271561,9.640287769784173,0.861779702396299
587277184,9.598108747044916,0.8208247334367929
587286221,9.599254426840634,0.8300846050846602
608615216,9.526000920386563,0.9894675970592062
616644235,9.457013574660634,0.978781191648277
617010721,9.412819363514119,0.9802389145484465
617631185,9.387395328338476,0.8485644484801315
617639585,9.38722294654498,0.9823892941018915
617680618,9.34539190353144,0.9840839368172724
617681746,9.322033898305085,0.9120293225554412
617692529,9.284818067754077,0.7617790398779037
617696903,9.248554913294797,0.7620781384990034
618058102,9.235150528885272,0.98400574292377
619575286,9.214743589743591,0.8716953402958791
620480535,9.16633741604109,0.8170323122190327
620485513,9.108602569093033,0.9904199890338015
620533797,9.052550824702724,0.7976212973739509
620535556,8.998109640831759,0.7135289960387646
620590707,8.975317875841435,0.9883026288539443
620591648,8.923303834808259,0.7703851447328717
680844288,8.872727272727273,0.9783751119336754
683358906,8.841573439191627,0.8770942262765601
683365076,8.810888252148997,0.38829092133902093
683711413,8.78066121578386,0.8222722969696072
683722377,8.75088214537756,0.8718003665515062
683739035,8.756567425569177,0.9780683401651832
688072357,8.727399165507649,0.9778632286222472
703066934,8.698653779772178,0.8893286890436987
706168614,8.670322138450993,0.9158536609759267
707354621,8.642395372575706,0.8280655672919849
707534724,8.614864864864865,0.8778212382817852
710784968,8.587722240858772,0.8765390469166088
746705132,8.560959360426383,0.9896157107195085
773587767,8.522540309312273,0.48871682138232
774241138,8.681462140992167,0.8534862706426576
774251100,8.837811589511169,0.9074018886032841
774258146,8.991650610147719,0.8863008158314374
774258626,9.143039184453649,0.9215025771017575
774260344,9.29203539823009,0.908246594395868
774266440,9.438695515835684,0.9117906691206563
774266796,9.583074051026758,0.9121697820425178
774371009,9.725223834516825,0.9012593222407863
774445831,9.865196078431373,0.9109036179369028
774445899,10.003040437823046,0.9079802708418494
774446822,10.138805069402535,0.9010801115300685
774584481,10.272536687631026,0.9111915785478466
774588572,10.404280618311535,0.9072105137328743
774588679,10.534080849808202,0.8409698892765366
774588803,10.68075117370892,0.9047321583743365
774589874,10.806874453830469,0.9142439358372456
774590033,10.931174089068826,0.9122839184739162
774601140,11.053689348262992,0.8906238941870874
774602173,11.174458380843785,0.9032791427398935
774605807,11.293518256439286,0.9144327810525532
774616590,11.410905002810567,0.9105467954631943
774616816,11.526653642199275,0.8963380546281854
774620167,11.64079822616408,0.9102391493311719
774621349,11.753371868978805,0.9142759417178011
774621409,11.864406779661017,0.9000229921984007
